ID,isHappy
8593,1
8594,0
8595,1
8596,0
8597,1
8598,1
8599,0
8600,1
8601,1
8602,1
8603,1
8604,1
8605,0
8606,0
8607,1
8608,1
8609,1
8610,1
8611,0
8612,0
8613,1
8614,0
8615,1
8616,1
8617,1
8618,1
8619,1
8620,1
8621,0
8622,0
8623,1
8624,1
8625,0
8626,1
8627,0
8628,1
8629,1
8630,1
8631,0
8632,1
8633,1
8634,1
8635,1
8636,1
8637,1
8638,1
8639,1
8640,1
8641,0
8642,1
8643,1
8644,1
8645,1
8646,1
8647,0
8648,0
8649,1
8650,0
8651,0
8652,1
8653,0
8654,0
8655,0
8656,1
8657,1
8658,0
8659,1
8660,0
8661,1
8662,1
8663,1
8664,0
8665,1
8666,1
8667,1
8668,1
8669,0
8670,1
8671,0
8672,0
8673,1
8674,0
8675,1
8676,0
8677,1
8678,1
8679,0
8680,1
8681,1
8682,0
8683,1
8684,1
8685,1
8686,0
8687,1
8688,1
8689,1
8690,1
8691,0
8692,1
8693,1
8694,1
8695,1
8696,0
8697,1
8698,1
8699,0
8700,1
8701,1
8702,0
8703,1
8704,0
8705,1
8706,1
8707,1
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,1
8715,0
8716,1
8717,1
8718,0
8719,1
8720,1
8721,1
8722,1
8723,0
8724,0
8725,1
8726,0
8727,1
8728,1
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,1
8736,1
8737,0
8738,1
8739,1
8740,1
8741,0
8742,1
8743,1
8744,0
8745,1
8746,1
8747,0
8748,0
8749,0
8750,0
8751,0
8752,0
8753,1
8754,1
8755,0
8756,0
8757,1
8758,1
8759,1
8760,0
8761,0
8762,1
8763,0
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,0
8773,1
8774,0
8775,1
8776,1
8777,0
8778,0
8779,1
8780,1
8781,0
8782,1
8783,1
8784,1
8785,0
8786,0
8787,0
8788,0
8789,1
8790,1
8791,1
8792,0
8793,0
8794,0
8795,1
8796,1
8797,0
8798,1
8799,1
8800,0
8801,1
8802,1
8803,0
8804,0
8805,1
8806,0
8807,0
8808,1
8809,0
8810,1
8811,1
8812,1
8813,0
8814,0
8815,1
8816,1
8817,0
8818,1
8819,0
8820,0
8821,0
8822,1
8823,0
8824,1
8825,0
8826,1
8827,1
8828,1
8829,1
8830,1
8831,0
8832,1
8833,1
8834,1
8835,0
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,0
8844,1
8845,1
8846,1
8847,0
8848,1
8849,1
8850,0
8851,0
8852,1
8853,0
8854,1
8855,0
8856,0
8857,1
8858,1
8859,1
8860,0
8861,0
8862,1
8863,0
8864,1
8865,0
8866,1
8867,1
8868,1
8869,0
8870,1
8871,0
8872,1
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,0
8880,1
8881,1
8882,1
8883,0
8884,1
8885,0
8886,1
8887,1
8888,1
8889,1
8890,1
8891,0
8892,1
8893,1
8894,1
8895,1
8896,1
8897,0
8898,1
8899,1
8900,0
8901,1
8902,1
8903,0
8904,1
8905,0
8906,0
8907,1
8908,0
8909,1
8910,1
8911,1
8912,0
8913,0
8914,1
8915,1
8916,0
8917,1
8918,0
8919,1
8920,1
8921,0
8922,0
8923,0
8924,1
8925,0
8926,1
8927,1
8928,1
8929,1
8930,1
8931,0
8932,1
8933,1
8934,0
8935,1
8936,0
8937,1
8938,0
8939,1
8940,1
8941,1
8942,0
8943,0
8944,1
8945,1
8946,1
8947,1
8948,1
8949,0
8950,0
8951,0
8952,1
8953,1
8954,0
8955,1
8956,1
8957,0
8958,1
8959,1
8960,1
8961,1
8962,1
8963,1
8964,1
8965,0
8966,1
8967,1
8968,0
8969,1
8970,0
8971,0
8972,1
8973,1
8974,1
8975,1
8976,0
8977,0
8978,0
8979,1
8980,1
8981,1
8982,0
8983,0
8984,1
8985,1
8986,1
8987,1
8988,1
8989,0
8990,1
8991,1
8992,0
8993,1
8994,1
8995,0
8996,1
8997,1
8998,1
8999,0
9000,0
9001,1
9002,0
9003,1
9004,0
9005,1
9006,1
9007,0
9008,0
9009,0
9010,1
9011,0
9012,1
9013,0
9014,1
9015,1
9016,0
9017,1
9018,0
9019,1
9020,1
9021,1
9022,1
9023,0
9024,1
9025,0
9026,1
9027,0
9028,0
9029,1
9030,1
9031,0
9032,0
9033,1
9034,0
9035,0
9036,1
9037,1
9038,1
9039,1
9040,0
9041,1
9042,1
9043,1
9044,0
9045,0
9046,1
9047,1
9048,1
9049,1
9050,0
9051,1
9052,1
9053,1
9054,1
9055,0
9056,1
9057,1
9058,1
9059,1
9060,1
9061,0
9062,1
9063,1
9064,0
9065,1
9066,0
9067,0
9068,1
9069,1
9070,0
9071,1
9072,1
9073,1
9074,0
9075,1
9076,1
9077,0
9078,0
9079,1
9080,1
9081,1
9082,1
9083,0
9084,0
9085,0
9086,0
9087,1
9088,1
9089,0
9090,1
9091,1
9092,1
9093,1
9094,0
9095,1
9096,1
9097,0
9098,1
9099,0
9100,0
9101,0
9102,0
9103,1
9104,1
9105,1
9106,0
9107,1
9108,0
9109,0
9110,0
9111,0
9112,1
9113,1
9114,1
9115,1
9116,0
9117,1
9118,1
9119,0
9120,0
9121,0
9122,0
9123,0
9124,0
9125,1
9126,1
9127,1
9128,0
9129,1
9130,1
9131,0
9132,1
9133,1
9134,1
9135,1
9136,0
9137,1
9138,0
9139,0
9140,1
9141,0
9142,1
9143,0
9144,0
9145,0
9146,1
9147,1
9148,0
9149,1
9150,1
9151,0
9152,1
9153,0
9154,1
9155,0
9156,1
9157,0
9158,1
9159,1
9160,1
9161,1
9162,1
9163,1
9164,0
9165,1
9166,0
9167,1
9168,0
9169,1
9170,0
9171,0
9172,1
9173,1
9174,0
9175,1
9176,1
9177,0
9178,0
9179,0
9180,0
9181,0
9182,1
9183,0
9184,1
9185,1
9186,0
9187,1
9188,0
9189,1
9190,1
9191,1
9192,1
9193,1
9194,1
9195,1
9196,1
9197,1
9198,0
9199,1
9200,0
9201,0
9202,0
9203,0
9204,1
9205,1
9206,0
9207,1
9208,1
9209,0
9210,0
9211,0
9212,1
9213,0
9214,1
9215,0
9216,1
9217,0
9218,0
9219,0
9220,1
9221,0
9222,0
9223,1
9224,0
9225,0
9226,0
9227,0
9228,0
9229,1
9230,1
9231,1
9232,1
9233,0
9234,0
9235,1
9236,0
9237,0
9238,1
9239,0
9240,1
9241,1
9242,0
9243,0
9244,1
9245,0
9246,1
9247,1
9248,1
9249,0
9250,1
9251,0
9252,0
9253,0
9254,1
9255,1
9256,1
9257,0
9258,0
9259,0
9260,1
9261,0
9262,0
9263,0
9264,1
9265,1
9266,1
9267,1
9268,1
9269,1
9270,0
9271,1
9272,1
9273,1
9274,1
9275,1
9276,1
9277,1
9278,0
9279,1
9280,0
9281,1
9282,0
9283,1
9284,1
9285,0
9286,1
9287,0
9288,1
9289,0
9290,1
9291,0
9292,0
9293,1
9294,1
9295,0
9296,1
9297,0
9298,0
9299,1
9300,0
9301,1
9302,1
9303,0
9304,1
9305,1
9306,0
9307,1
9308,1
9309,1
9310,1
9311,1
9312,1
9313,0
9314,1
9315,0
9316,1
9317,1
9318,0
9319,1
9320,0
9321,1
9322,0
9323,0
9324,0
9325,1
9326,1
9327,1
9328,0
9329,0
9330,1
9331,0
9332,1
9333,0
9334,0
9335,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,1
9342,0
9343,1
9344,1
9345,0
9346,0
9347,1
9348,1
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9355,1
9356,0
9357,0
9358,0
9359,1
9360,0
9361,1
9362,0
9363,1
9364,1
9365,1
9366,1
9367,0
9368,1
9369,0
9370,0
9371,1
9372,1
9373,1
9374,1
9375,0
9376,0
9377,1
9378,1
9379,1
9380,1
9381,1
9382,0
9383,0
9384,1
9385,1
9386,1
9387,0
9388,1
9389,1
9390,0
9391,1
9392,0
9393,0
9394,0
9395,0
9396,1
9397,1
9398,1
9399,1
9400,1
9401,0
9402,1
9403,1
9404,1
9405,0
9406,1
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,1
9414,0
9415,1
9416,1
9417,1
9418,0
9419,1
9420,1
9421,1
9422,1
9423,1
9424,0
9425,1
9426,0
9427,1
9428,1
9429,0
9430,0
9431,1
9432,1
9433,1
9434,1
9435,0
9436,0
9437,0
9438,1
9439,1
9440,1
9441,1
9442,1
9443,1
9444,0
9445,1
9446,1
9447,1
9448,0
9449,1
9450,1
9451,0
9452,0
9453,1
9454,0
9455,1
9456,0
9457,0
9458,1
9459,1
9460,0
9461,1
9462,1
9463,1
9464,1
9465,1
9466,1
9467,0
9468,0
9469,1
9470,1
9471,1
9472,0
9473,0
9474,1
9475,0
9476,0
9477,1
9478,1
9479,1
9480,1
9481,1
9482,1
9483,0
9484,0
9485,1
9486,1
9487,0
9488,1
9489,0
9490,1
9491,1
9492,0
9493,0
9494,1
9495,0
9496,1
9497,1
9498,1
9499,0
9500,0
9501,0
9502,1
9503,1
9504,0
9505,1
9506,1
9507,1
9508,1
9509,1
9510,0
9511,0
9512,1
9513,1
9514,1
9515,1
9516,0
9517,0
9518,1
9519,1
9520,0
9521,1
9522,0
9523,0
9524,1
9525,1
9526,0
9527,1
9528,0
9529,0
9530,0
9531,1
9532,1
9533,1
9534,0
9535,0
9536,1
9537,0
9538,1
9539,0
9540,1
9541,1
9542,0
9543,1
9544,1
9545,0
9546,1
9547,0
9548,0
9549,0
9550,1
9551,0
9552,0
9553,1
9554,1
9555,0
9556,0
9557,1
9558,1
9559,0
9560,1
9561,0
9562,0
9563,0
9564,0
9565,1
9566,1
9567,0
9568,1
9569,1
9570,0
9571,0
9572,1
9573,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,1
9580,0
9581,0
9582,1
9583,1
9584,1
9585,0
9586,1
9587,0
9588,1
9589,1
9590,0
9591,1
9592,1
9593,1
9594,0
9595,0
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,0
9613,1
9614,0
9615,1
9616,1
9617,0
9618,1
9619,1
9620,0
9621,0
9622,1
9623,1
9624,0
9625,0
9626,0
9627,0
9628,1
9629,1
9630,1
9631,1
9632,0
9633,1
9634,1
9635,1
9636,1
9637,1
9638,0
9639,1
9640,0
9641,1
9642,1
9643,1
9644,1
9645,1
9646,1
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,1
9655,1
9656,0
9657,0
9658,1
9659,1
9660,1
9661,1
9662,1
9663,0
9664,1
9665,0
9666,1
9667,1
9668,0
9669,1
9670,1
9671,0
9672,1
9673,0
9674,1
9675,1
9676,1
9677,1
9678,1
9679,1
9680,0
9681,1
9682,0
9683,1
9684,0
9685,0
9686,0
9687,1
9688,1
9689,1
9690,1
9691,1
9692,0
9693,1
9694,0
9695,0
9696,1
9697,1
9698,1
9699,1
9700,1
9701,0
9702,0
9703,0
9704,0
9705,1
9706,1
9707,0
9708,1
9709,0
9710,1
9711,1
9712,1
9713,1
9714,1
9715,1
9716,0
9717,0
9718,1
9719,0
9720,0
9721,0
9722,1
9723,0
9724,1
9725,0
9726,0
9727,0
9728,0
9729,0
9730,1
9731,1
9732,1
9733,0
9734,1
9735,0
9736,1
9737,1
9738,1
9739,1
9740,1
9741,1
9742,1
9743,0
9744,0
9745,1
9746,1
9747,0
9748,0
9749,1
9750,1
9751,1
9752,0
9753,1
9754,0
9755,1
9756,0
9757,1
9758,1
9759,0
9760,1
9761,1
9762,1
9763,1
9764,0
9765,1
9766,1
9767,1
9768,1
9769,1
9770,0
9771,0
9772,1
9773,1
9774,0
9775,1
9776,1
9777,1
9778,0
9779,1
9780,1
9781,1
9782,0
9783,1
9784,1
9785,1
9786,0
9787,1
9788,0
9789,1
9790,0
9791,1
9792,1
9793,1
9794,1
9795,1
9796,1
9797,1
9798,0
9799,0
9800,0
9801,1
9802,0
9803,1
9804,0
9805,1
9806,1
9807,1
9808,1
9809,0
9810,1
9811,0
9812,1
9813,0
9814,1
9815,0
9816,1
9817,1
9818,0
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,0
9827,1
9828,0
9829,1
9830,1
9831,0
9832,1
9833,1
9834,1
9835,1
9836,1
9837,1
9838,0
9839,1
9840,1
9841,0
9842,0
9843,1
9844,0
9845,1
9846,0
9847,1
9848,0
9849,0
9850,0
9851,0
9852,1
9853,0
9854,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,0
9861,0
9862,1
9863,1
9864,0
9865,0
9866,0
9867,0
9868,0
9869,1
9870,1
9871,1
9872,1
9873,0
9874,1
9875,0
9876,0
9877,1
9878,1
9879,1
9880,1
9881,1
9882,1
9883,0
9884,1
9885,0
9886,0
9887,1
9888,1
9889,1
9890,0
9891,0
9892,0
9893,1
9894,0
9895,0
9896,1
9897,1
9898,0
9899,1
9900,1
9901,0
9902,1
9903,0
9904,1
9905,0
9906,0
9907,0
9908,1
9909,0
9910,0
9911,1
9912,1
9913,1
9914,1
9915,0
9916,1
9917,1
9918,1
9919,1
9920,0
9921,1
9922,1
9923,0
9924,0
9925,1
9926,0
9927,1
9928,0
9929,1
9930,1
9931,0
9932,1
9933,0
9934,0
9935,1
9936,0
9937,0
9938,1
9939,1
9940,1
9941,1
9942,1
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,1
9950,0
9951,1
9952,1
9953,1
9954,0
9955,0
9956,1
9957,1
9958,1
9959,1
9960,1
9961,0
9962,0
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,0
9976,1
9977,0
9978,0
9979,1
9980,0
9981,0
9982,0
9983,1
9984,1
9985,1
9986,0
9987,1
9988,1
9989,1
9990,0
9991,0
9992,0
9993,1
9994,1
9995,1
9996,1
9997,1
9998,0
9999,0
10000,1
